Subject ID,Raters Group,Completed by,Rater Name,"Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to patients and their families’ concerns and responds to them thoroughly._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats patients with dignity irrespective of their religion, culture, age, race, sexual orientation, gender and socio-economic status._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc.)._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Takes time to explain to patients their medical condition, treatment options, methods utilized and outcomes._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats healthcare workers with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care. _First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Manages patient flow efficiently._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Intervenes and assists in resolving conflicts._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Engages nurses at sign-out._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Leads codes effectively._First Scale","Q1_Emergency Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Readily available during shifts._First Scale",Q2_Comments,Fillout Date (mm/dd/yy)
PHYS_17910de5f703,Hospital Staff,PHYS_8e842997896d,PHYS_b372e5fcf9df,Sometimes,Always,Always,Most of the time,Sometimes,Hardly ever,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,D/A,07/29/25 10:20 AM
PHYS_17910de5f703,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Always,Always,Always,Most of the time,Always,Most of the time,Always,Always,Always,D/A,07/31/25 06:13 PM
PHYS_17910de5f703,Hospital Staff,PHYS_47c2c7ab2921,PHYS_6748193387dc,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,D/A,08/04/2025 04:21
PHYS_17910de5f703,Hospital Staff,PHYS_bb7826867c8f,PHYS_d8649ecab6d9,Most of the time,Always,Always,Always,Most of the time,Most of the time,Most of the time,,,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Always,D/A,08/06/2025 15:22
PHYS_17910de5f703,Hospital Staff,PHYS_16e9ba16dd77,PHYS_62ffefb1b962,Most of the time,Always,Most of the time,Most of the time,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 23:00
PHYS_17910de5f703,Hospital Staff,PHYS_edf1f63bde98,PHYS_8ddb3cc453b6,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/08/2025 10:17
PHYS_0aa310a24d7d,Hospital Staff,PHYS_dd836eabde0f,PHYS_de4af254540f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 08:41
PHYS_0aa310a24d7d,Faculty Self-Evaluation,PHYS_0aa310a24d7d,PHYS_bcb4ea56456b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Sometimes,Always,Always,D/A,06/02/2025 12:04
PHYS_0aa310a24d7d,Hospital Staff,PHYS_e8b03496ad47,PHYS_ded25002218d,Always,Always,Always,Always,Always,Always,Always,Always,Hardly ever,Always,Sometimes,Sometimes,Never,Always,Always,D/A,06/02/2025 23:58
PHYS_0aa310a24d7d,Hospital Staff,PHYS_4e0e4e8c7b9e,PHYS_4e50937d05b5,,,,,,,,,,,,,,,,D/A,06/09/2025 08:40
PHYS_0aa310a24d7d,Medical Staff,PHYS_499545c37448,PHYS_186153d7f1d9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,,Always,D/A,06/13/25 02:49 AM
PHYS_0aa310a24d7d,Medical Staff,PHYS_b5d6cf1891d6,PHYS_c8c39c536fff,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/16/25 08:28 AM
PHYS_0aa310a24d7d,Hospital Staff,PHYS_8890549607af,PHYS_dcc517d4a30a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 05:00 PM
PHYS_0aa310a24d7d,Medical Staff,PHYS_d98448f9fd85,PHYS_16ce76cebae3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,,,Most of the time,Most of the time,,,,Always,Shifts with Dr ali are smooth,07/08/2025 14:00
PHYS_0aa310a24d7d,Medical Staff,PHYS_f109ca3b26db,PHYS_8b766b0da577,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 14:46
PHYS_0aa310a24d7d,Medical Staff,PHYS_a440b471a3bb,PHYS_1f303295a181,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,,Always,D/A,07/09/2025 09:42
PHYS_0aa310a24d7d,Medical Staff,PHYS_3cee3f8b092c,PHYS_bced98f2e9e8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/14/25 03:47 PM
PHYS_0aa310a24d7d,Hospital Staff,PHYS_10cb02d5eb49,PHYS_37e919e61575,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Always,Sometimes,Always,Always,D/A,07/23/25 08:12 AM
PHYS_0aa310a24d7d,Medical Staff,PHYS_d849d1ca1a10,PHYS_f41b68af6c0e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/28/25 01:32 PM
PHYS_0aa310a24d7d,Hospital Staff,PHYS_d2f829be99cb,PHYS_aab7bac26b9c,Always,Always,Always,Most of the time,Most of the time,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Always,D/A,07/31/25 09:31 AM
PHYS_0aa310a24d7d,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 06:11 PM
PHYS_0aa310a24d7d,Hospital Staff,PHYS_337e4437a714,PHYS_94019604cd85,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 19:23
PHYS_0aa310a24d7d,Hospital Staff,PHYS_994e28895d4b,PHYS_6ed9038cd506,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,08/06/2025 20:29
PHYS_0aa310a24d7d,Hospital Staff,PHYS_4c77ef672b81,PHYS_e72079c280e2,Always,Always,Always,Always,Always,Always,,Always,Most of the time,Most of the time,Sometimes,Most of the time,Sometimes,,Most of the time,D/A,08/06/2025 20:47
PHYS_0aa310a24d7d,Hospital Staff,PHYS_5a39336af9a9,PHYS_af67d35f4db7,,,,,,,,,,,,,,,,D/A,08/08/2025 17:17
PHYS_c29a281f814e,Hospital Staff,PHYS_e8b03496ad47,PHYS_ded25002218d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/03/2025 00:00
PHYS_c29a281f814e,Hospital Staff,PHYS_a662d7917291,PHYS_22f6edfa6e20,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/06/2025 11:27
PHYS_c29a281f814e,Hospital Staff,PHYS_4e0e4e8c7b9e,PHYS_4e50937d05b5,,,,,,,,,,,,,,,,D/A,06/09/2025 08:37
PHYS_c29a281f814e,Medical Staff,PHYS_c5b21fa5bb30,PHYS_33a3a2eb4d59,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,06/09/2025 14:30
PHYS_c29a281f814e,Medical Staff,PHYS_499545c37448,PHYS_186153d7f1d9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,D/A,06/13/25 02:50 AM
PHYS_c29a281f814e,Faculty Self-Evaluation,PHYS_c29a281f814e,PHYS_c29a281f814e,Always,Always,Always,Most of the time,Always,Always,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,"Efficient, respectful ",06/16/25 07:16 AM
PHYS_c29a281f814e,Hospital Staff,PHYS_a5226991df8d,PHYS_f7b56de19421,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/20/25 06:11 PM
PHYS_c29a281f814e,Medical Staff,PHYS_e3a07433f7a6,PHYS_ef77abe85cc1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 07:33 PM
PHYS_c29a281f814e,Medical Staff,PHYS_c4d4a437f7b0,PHYS_c9f7024dd6e7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 13:59
PHYS_c29a281f814e,Medical Staff,PHYS_764c7afc825b,PHYS_3e043f518075,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,07/08/2025 14:31
PHYS_c29a281f814e,Medical Staff,PHYS_d98448f9fd85,PHYS_16ce76cebae3,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,Most of the time,Most of the time,Most of the time,,,Most of the time,D/A,07/11/2025 00:00
PHYS_c29a281f814e,Hospital Staff,PHYS_10cb02d5eb49,PHYS_37e919e61575,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Most of the time,Sometimes,,Always,D/A,07/23/25 08:13 AM
PHYS_c29a281f814e,Medical Staff,PHYS_d849d1ca1a10,PHYS_f41b68af6c0e,Always,Always,Most of the time,Always,Most of the time,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/28/25 01:33 PM
PHYS_c29a281f814e,Hospital Staff,PHYS_7aabd4aa084c,PHYS_7f383abe2529,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/29/25 08:49 AM
PHYS_c29a281f814e,Hospital Staff,PHYS_d2f829be99cb,PHYS_aab7bac26b9c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 09:32 AM
PHYS_c29a281f814e,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 06:13 PM
PHYS_c29a281f814e,Hospital Staff,PHYS_20ab83523ffb,PHYS_83209d54c8c2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/06/2025 15:39
PHYS_c29a281f814e,Hospital Staff,PHYS_5a39336af9a9,PHYS_af67d35f4db7,,,,,,,,,,,,,,,,D/A,08/08/2025 17:17
PHYS_09dabef2e8ab,Hospital Staff,PHYS_dd836eabde0f,PHYS_de4af254540f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 08:46
PHYS_09dabef2e8ab,Hospital Staff,PHYS_4e0e4e8c7b9e,PHYS_4e50937d05b5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 08:39
PHYS_09dabef2e8ab,Medical Staff,PHYS_c5b21fa5bb30,PHYS_33a3a2eb4d59,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 14:31
PHYS_09dabef2e8ab,Medical Staff,PHYS_499545c37448,PHYS_186153d7f1d9,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,Always,D/A,06/13/25 02:50 AM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_7301e6558550,PHYS_a99070c53a54,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/19/25 10:06 AM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_840c14208cfb,PHYS_fc72f47b343f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 08:19 AM
PHYS_09dabef2e8ab,Medical Staff,PHYS_ced0a4828312,PHYS_09d1065feec8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 03:11 PM
PHYS_09dabef2e8ab,Medical Staff,PHYS_e3a07433f7a6,PHYS_ef77abe85cc1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 07:34 PM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_62e53c8eeec9,PHYS_9d8c018b245b,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 07:03 AM
PHYS_09dabef2e8ab,Medical Staff,PHYS_46e4179ffdfe,PHYS_bc6817c06104,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 08:39 AM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_59e67041ad41,PHYS_b1cf63b6010c,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Hardly ever,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/30/25 07:31 PM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_acce93944f1a,PHYS_3d8f2128a7fc,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 09:38
PHYS_09dabef2e8ab,Hospital Staff,PHYS_ad7d9750ee64,PHYS_74f2e1f0893d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 11:19
PHYS_09dabef2e8ab,Hospital Staff,PHYS_0af86584f672,PHYS_e532c215d9ca,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 14:18
PHYS_09dabef2e8ab,Medical Staff,PHYS_c4d4a437f7b0,PHYS_c9f7024dd6e7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 13:57
PHYS_09dabef2e8ab,Medical Staff,PHYS_cfc7733aac53,PHYS_03b68ba78810,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 17:15
PHYS_09dabef2e8ab,Hospital Staff,PHYS_6b78d2ca0b89,PHYS_24a2e505c50d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:17 AM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_8f0d778538fe,PHYS_f5ec51daf5a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 01:01 PM
PHYS_09dabef2e8ab,Medical Staff,PHYS_d849d1ca1a10,PHYS_f41b68af6c0e,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/28/25 01:34 PM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_8e842997896d,PHYS_b372e5fcf9df,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,07/29/25 10:21 AM
PHYS_09dabef2e8ab,Faculty Self-Evaluation,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 06:14 PM
PHYS_09dabef2e8ab,Hospital Staff,PHYS_5a39336af9a9,PHYS_af67d35f4db7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,,Always,D/A,08/06/2025 14:48
PHYS_b7ef734849ad,Hospital Staff,PHYS_a662d7917291,PHYS_22f6edfa6e20,,,,,,,,,,,,,,,,D/A,06/06/2025 11:27
PHYS_b7ef734849ad,Medical Staff,PHYS_c5b21fa5bb30,PHYS_33a3a2eb4d59,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,,,Always,D/A,06/09/2025 14:30
PHYS_b7ef734849ad,Medical Staff,PHYS_527a8386c040,PHYS_6eb096f3d06f,Always,Always,Always,Always,Always,Always,Always,,Always,Always,Always,,,,Always,Teaches residents a lot during shift. We hope he would come rotate with us more often.,06/23/25 02:39 PM
PHYS_b7ef734849ad,Medical Staff,PHYS_ced0a4828312,PHYS_09d1065feec8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,,Always,,Always,D/A,06/23/25 03:15 PM
PHYS_b7ef734849ad,Hospital Staff,PHYS_599126d6f6f1,PHYS_c5628559b0d5,,,,,,,,,,,,,,,,D/A,06/25/25 07:08 PM
PHYS_b7ef734849ad,Hospital Staff,PHYS_d9178d910511,PHYS_0a1e1f19f979,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/26/25 09:10 AM
PHYS_b7ef734849ad,Hospital Staff,PHYS_d1ec60832748,PHYS_5c702f141152,,,,,,,,,,,,,,,,D/A,06/30/25 07:45 AM
PHYS_b7ef734849ad,Hospital Staff,PHYS_553e1c48fa34,PHYS_725a1a2847b3,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/30/25 02:39 PM
PHYS_b7ef734849ad,Hospital Staff,PHYS_acce93944f1a,PHYS_3d8f2128a7fc,,,,,,,,,,,,,,,,I didn’t work with him yet,07/07/2025 09:42
PHYS_b7ef734849ad,Medical Staff,PHYS_daa3bb2b68ac,PHYS_f183aef9075a,,,,,,,,,,,,,,,,D/A,07/08/2025 14:03
PHYS_b7ef734849ad,Medical Staff,PHYS_764c7afc825b,PHYS_3e043f518075,,,,,,,,,,,,,,,,D/A,07/08/2025 14:31
PHYS_b7ef734849ad,Medical Staff,PHYS_b52eb5c40da1,PHYS_096d8765033a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/13/25 09:47 AM
PHYS_b7ef734849ad,Hospital Staff,PHYS_6b78d2ca0b89,PHYS_24a2e505c50d,,,,,,,,,,,,,,,,D/A,07/21/25 09:17 AM
PHYS_b7ef734849ad,Faculty Self-Evaluation,PHYS_b7ef734849ad,PHYS_b512d2dd1391,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/22/25 08:32 AM
PHYS_b7ef734849ad,Medical Staff,PHYS_d98448f9fd85,PHYS_16ce76cebae3,Most of the time,Most of the time,Always,Always,Always,Always,Always,,Most of the time,Always,Always,,,,Always,D/A,07/22/25 04:44 PM
PHYS_b7ef734849ad,Hospital Staff,PHYS_10cb02d5eb49,PHYS_37e919e61575,,,,,,,,,,,,,,,,I did not work with him,07/23/25 08:14 AM
PHYS_b7ef734849ad,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 06:14 PM
PHYS_b7ef734849ad,Hospital Staff,PHYS_47c2c7ab2921,PHYS_6748193387dc,,,,,,,,,,,,,,,,D/A,08/04/2025 04:22
PHYS_b7ef734849ad,Hospital Staff,PHYS_8e842997896d,PHYS_b372e5fcf9df,,,,,,,,,,,,,,,,D/A,08/06/2025 14:57
PHYS_b7ef734849ad,Hospital Staff,PHYS_337e4437a714,PHYS_94019604cd85,,,,,,,,,,,,,,,,D/A,08/06/2025 19:23
PHYS_c5e2acceccd6,Hospital Staff,PHYS_e8b03496ad47,PHYS_ded25002218d,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Hardly ever,Always,Sometimes,Always,Always,D/A,06/03/2025 00:01
PHYS_c5e2acceccd6,Hospital Staff,PHYS_4e0e4e8c7b9e,PHYS_4e50937d05b5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 08:41
PHYS_c5e2acceccd6,Medical Staff,PHYS_499545c37448,PHYS_186153d7f1d9,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Sometimes,Sometimes,,,Sometimes,D/A,06/13/25 02:51 AM
PHYS_c5e2acceccd6,Medical Staff,PHYS_ced0a4828312,PHYS_09d1065feec8,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 03:16 PM
PHYS_c5e2acceccd6,Hospital Staff,PHYS_8890549607af,PHYS_dcc517d4a30a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 05:01 PM
PHYS_c5e2acceccd6,Medical Staff,PHYS_e3a07433f7a6,PHYS_ef77abe85cc1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 07:34 PM
PHYS_c5e2acceccd6,Hospital Staff,PHYS_ddab0059c861,PHYS_25db61880ead,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,Most of the time,Always,D/A,06/30/25 12:33 PM
PHYS_c5e2acceccd6,Medical Staff,PHYS_f109ca3b26db,PHYS_8b766b0da577,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,D/A,07/08/2025 14:58
PHYS_c5e2acceccd6,Medical Staff,PHYS_a440b471a3bb,PHYS_1f303295a181,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,,,Always,D/A,07/09/2025 09:40
PHYS_c5e2acceccd6,Hospital Staff,PHYS_470adf549c0e,PHYS_cd36aad59456,Most of the time,Most of the time,Always,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,Always,Most of the time,D/A,07/15/25 12:38 PM
PHYS_c5e2acceccd6,Faculty Self-Evaluation,PHYS_c5e2acceccd6,PHYS_b9336abfaeb7,Always,Always,Always,Most of the time,Most of the time,Always,,Always,Always,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Always,D/A,07/16/25 03:41 PM
PHYS_c5e2acceccd6,Hospital Staff,PHYS_6b78d2ca0b89,PHYS_24a2e505c50d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:18 AM
PHYS_c5e2acceccd6,Medical Staff,PHYS_b5d6cf1891d6,PHYS_c8c39c536fff,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/25 09:33 AM
PHYS_c5e2acceccd6,Hospital Staff,PHYS_10cb02d5eb49,PHYS_37e919e61575,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,07/23/25 08:15 AM
PHYS_c5e2acceccd6,Medical Staff,PHYS_d849d1ca1a10,PHYS_f41b68af6c0e,Always,Always,Always,Most of the time,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Always,D/A,07/28/25 01:34 PM
PHYS_c5e2acceccd6,Hospital Staff,PHYS_7aabd4aa084c,PHYS_7f383abe2529,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/29/25 08:50 AM
PHYS_c5e2acceccd6,Hospital Staff,PHYS_d2f829be99cb,PHYS_aab7bac26b9c,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 09:33 AM
PHYS_c5e2acceccd6,Chairperson,PHYS_09dabef2e8ab,PHYS_aa159231d7a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/31/25 06:14 PM
PHYS_c5e2acceccd6,Hospital Staff,PHYS_20a388ef77d5,PHYS_03a23f4ff345,,,,,,,,,,,,,,,,D/A,08/06/2025 19:32
PHYS_3d62f2880c9e,Hospital Staff,PHYS_e8b03496ad47,PHYS_ded25002218d,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Hardly ever,Always,Always,D/A,06/03/2025 00:02
PHYS_3d62f2880c9e,Hospital Staff,PHYS_4e0e4e8c7b9e,PHYS_4e50937d05b5,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 08:40
PHYS_3d62f2880c9e,Faculty Self-Evaluation,PHYS_3d62f2880c9e,PHYS_1086315f8988,Most of the time,Always,Always,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Always,D/A,06/23/25 07:57 AM
PHYS_3d62f2880c9e,Medical Staff,PHYS_527a8386c040,PHYS_6eb096f3d06f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Very educational during shifts, teaches residents a lot ",06/23/25 02:45 PM
PHYS_3d62f2880c9e,Hospital Staff,PHYS_8890549607af,PHYS_dcc517d4a30a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 05:02 PM
PHYS_3d62f2880c9e,Medical Staff,PHYS_46e4179ffdfe,PHYS_bc6817c06104,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,D/A,06/30/25 08:40 AM
PHYS_3d62f2880c9e,Hospital Staff,PHYS_acce93944f1a,PHYS_3d8f2128a7fc,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 09:39
PHYS_3d62f2880c9e,Medical Staff,PHYS_c4d4a437f7b0,PHYS_c9f7024dd6e7,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Amazing attending, professional and calm",07/08/2025 13:58
